rx_wall_time,timestamp_ms,priority,src,src_name,dst,dst_name,cls,cls_name,opcode,opcode_name,p2,p3,p4,p5,p6,p7,can_id_hex
1777257890.509,222337,4,8,SOLAR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x10023FC0
1777257890.710,222512,4,8,SOLAR,4,ADCS,3,CMD_RESP,81,CMD_RESP_0x51,100,0,0,0,0,0,0x10020103
1777257891.529,223333,4,8,SOLAR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x10023FC0
1777257891.775,223603,4,8,SOLAR,4,ADCS,3,CMD_RESP,81,CMD_RESP_0x51,100,0,0,0,0,0,0x10020103
1777257892.552,224328,4,8,SOLAR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x10023FC0
1777257892.851,224677,4,8,SOLAR,4,ADCS,3,CMD_RESP,81,CMD_RESP_0x51,100,0,0,0,0,0,0x10020103
1777257893.496,225324,4,8,SOLAR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x10023FC0
1777257893.982,225775,4,8,SOLAR,4,ADCS,3,CMD_RESP,81,CMD_RESP_0x51,100,0,0,0,0,0,0x10020103
1777257894.494,226320,4,8,SOLAR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x10023FC0
1777257894.495,226323,4,8,SOLAR,1,CDH,10,HEALTH,1,HEALTH_0x01,100,0,21,24,21,0,0x1002004A
1777257895.000,226803,4,8,SOLAR,4,ADCS,3,CMD_RESP,81,CMD_RESP_0x51,100,0,0,0,0,0,0x10020103
1777257895.509,227319,4,8,SOLAR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x10023FC0
1777257896.042,227866,4,8,SOLAR,4,ADCS,3,CMD_RESP,81,CMD_RESP_0x51,100,0,0,0,0,0,0x10020103
