rx_wall_time,timestamp_ms,priority,src,src_name,dst,dst_name,cls,cls_name,opcode,opcode_name,p2,p3,p4,p5,p6,p7,can_id_hex
1777257890.099,221910,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,2,31,121,0,0,0,0x08017FC4
1777257890.099,221911,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,3,30,204,0,0,0,0x08017FC4
1777257890.290,221912,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,4,31,1,0,0,0,0x08017FC4
1777257890.607,222405,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,1,31,88,0,0,0,0x08017FC4
1777257890.607,222406,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,2,30,248,0,0,0,0x08017FC4
1777257890.607,222407,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,3,31,37,0,0,0,0x08017FC4
1777257890.607,222408,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,4,31,78,0,0,0,0x08017FC4
1777257891.008,222827,2,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,2,160,0,0,0,0,0x08017FC0
1777257891.119,222901,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,1,25,162,0,0,0,0x08017FC4
1777257891.119,222902,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,2,26,131,0,0,0,0x08017FC4
1777257891.119,222903,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,3,26,55,0,0,0,0x08017FC4
1777257891.119,222904,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,4,25,95,0,0,0,0x08017FC4
1777257891.568,223397,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,1,18,83,0,0,0,0x08017FC4
1777257891.570,223398,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,2,19,161,0,0,0,0x08017FC4
1777257891.571,223399,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,3,4,49,0,0,0,0x08017FC4
1777257891.572,223400,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,4,2,125,0,0,0,0x08017FC4
1777257892.044,223820,2,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,2,161,0,0,0,0,0x08017FC0
1777257892.068,223893,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,1,2,84,0,0,0,0x08017FC4
1777257892.068,223894,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,2,2,50,0,0,0,0x08017FC4
1777257892.068,223895,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,3,3,130,0,0,0,0x08017FC4
1777257892.068,223897,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,4,4,7,0,0,0,0x08017FC4
1777257892.560,224388,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,1,4,4,0,0,0,0x08017FC4
1777257892.561,224389,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,2,3,254,0,0,0,0x08017FC4
1777257892.562,224391,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,3,4,129,0,0,0,0x08017FC4
1777257892.563,224392,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,4,4,87,0,0,0,0x08017FC4
1777257892.995,224814,2,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,2,162,0,0,0,0,0x08017FC0
1777257893.060,224885,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,1,4,120,0,0,0,0x08017FC4
1777257893.061,224886,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,2,4,95,0,0,0,0x08017FC4
1777257893.061,224887,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,3,5,37,0,0,0,0x08017FC4
1777257893.061,224888,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,4,4,156,0,0,0,0x08017FC4
1777257893.571,225381,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,1,4,164,0,0,0,0x08017FC4
1777257893.571,225382,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,2,4,180,0,0,0,0x08017FC4
1777257893.571,225384,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,3,4,136,0,0,0,0x08017FC4
1777257893.571,225385,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,4,4,143,0,0,0,0x08017FC4
1777257893.982,225808,2,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,2,163,0,0,0,0,0x08017FC0
1777257894.084,225877,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,1,4,212,0,0,0,0x08017FC4
1777257894.084,225878,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,2,4,181,0,0,0,0x08017FC4
1777257894.084,225879,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,3,4,188,0,0,0,0x08017FC4
1777257894.084,225880,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,4,4,142,0,0,0,0x08017FC4
1777257894.550,226373,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,1,4,192,0,0,0,0x08017FC4
1777257894.550,226374,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,2,4,138,0,0,0,0x08017FC4
1777257894.596,226375,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,3,4,137,0,0,0,0x08017FC4
1777257894.596,226377,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,4,4,213,0,0,0,0x08017FC4
1777257895.000,226801,2,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,2,164,0,0,0,0,0x08017FC0
1777257895.043,226869,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,1,4,145,0,0,0,0x08017FC4
1777257895.043,226870,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,2,4,190,0,0,0,0x08017FC4
1777257895.043,226871,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,3,4,131,0,0,0,0x08017FC4
1777257895.043,226872,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,4,4,141,0,0,0,0x08017FC4
1777257895.543,227365,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,1,4,211,0,0,0,0x08017FC4
1777257895.543,227366,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,2,4,140,0,0,0,0x08017FC4
1777257895.543,227367,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,3,4,253,0,0,0,0x08017FC4
1777257895.543,227368,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,4,4,176,0,0,0,0x08017FC4
1777257895.967,227795,2,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,2,165,0,0,0,0,0x08017FC0
1777257896.033,227860,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,1,4,171,0,0,0,0x08017FC4
1777257896.042,227863,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,2,4,173,0,0,0,0x08017FC4
1777257896.042,227864,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,3,4,195,0,0,0,0x08017FC4
1777257896.042,227865,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,4,4,170,0,0,0,0x08017FC4
1777257896.534,228357,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,1,37,54,0,0,0,0x08017FC4
1777257896.534,228358,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,2,37,48,0,0,0,0x08017FC4
1777257896.534,228359,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,3,35,225,0,0,0,0x08017FC4
1777257896.534,228360,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,4,36,217,0,0,0,0x08017FC4
1777257896.963,228791,2,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,2,166,0,0,0,0,0x08017FC0
1777257897.061,228853,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,1,33,99,0,0,0,0x08017FC4
1777257897.061,228854,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,2,33,75,0,0,0,0x08017FC4
1777257897.061,228855,2,5,MOTOR,255,BROADCAST,4,TELEMETRY,80,WHEEL_RPM_TELEM,3,33,116,0,0,0,0x08017FC4
