rx_wall_time,timestamp_ms,priority,src,src_name,dst,dst_name,cls,cls_name,opcode,opcode_name,p2,p3,p4,p5,p6,p7,can_id_hex
1777016676.832,2000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,3,232,0,0,0,0x08010142
1777016677.826,3000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,19,136,0,0,0,0x08010142
1777016678.825,4000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,3,232,0,0,0,0x08010142
1777016679.816,5000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,19,136,0,0,0,0x08010142
1777016680.826,6000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,3,232,0,0,0,0x08010142
1777016681.829,7000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,19,136,0,0,0,0x08010142
1777016682.827,8000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,3,232,0,0,0,0x08010142
1777016683.826,9000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,19,136,0,0,0,0x08010142
1777016684.830,10000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,3,232,0,0,0,0x08010142
1777016685.832,11000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,19,136,0,0,0,0x08010142
1777016686.831,12000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,3,232,0,0,0,0x08010142
1777016687.828,13000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,19,136,0,0,0,0x08010142
1777016688.816,14000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,3,232,0,0,0,0x08010142
1777016689.825,15000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,19,136,0,0,0,0x08010142
1777016690.820,16000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,3,232,0,0,0,0x08010142
1777016691.830,17000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,19,136,0,0,0,0x08010142
1777016692.827,18000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,3,232,0,0,0,0x08010142
1777016693.831,19000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,19,136,0,0,0,0x08010142
1777016694.830,20000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,3,232,0,0,0,0x08010142
1777016695.835,21000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,19,136,0,0,0,0x08010142
1777016696.824,22000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,3,232,0,0,0,0x08010142
1777016697.822,23000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,19,136,0,0,0,0x08010142
1777016698.831,24000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,3,232,0,0,0,0x08010142
1777016699.831,25000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,19,136,0,0,0,0x08010142
1777016700.831,26000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,3,232,0,0,0,0x08010142
1777016701.830,27000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,19,136,0,0,0,0x08010142
1777016702.831,28000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,3,232,0,0,0,0x08010142
1777016703.831,29000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,19,136,0,0,0,0x08010142
1777016704.831,30000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,3,232,0,0,0,0x08010142
1777016705.828,31000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,19,136,0,0,0,0x08010142
1777016706.830,32000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,3,232,0,0,0,0x08010142
1777016707.830,33000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,19,136,0,0,0,0x08010142
1777016708.829,34000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,3,232,0,0,0,0x08010142
1777016709.829,35000,2,4,ADCS,5,MOTOR,2,COMMAND,80,0x50,1,19,136,0,0,0,0x08010142
