rx_wall_time,timestamp_ms,priority,src,src_name,dst,dst_name,cls,cls_name,opcode,opcode_name,p2,p3,p4,p5,p6,p7,can_id_hex
1776999054.410,108866,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,99,1,21,15,0,0,0x08007FC4
1776999055.366,109869,1,1,CDH,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04007FC0
1776999055.436,109870,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,162,1,155,16,0,0,0x08007FC4
1776999056.374,110874,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,253,1,190,17,0,0,0x08007FC4
1776999057.380,111878,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,31,2,23,18,0,0,0x08007FC4
1776999058.402,112883,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,233,1,136,17,0,0,0x08007FC4
1776999059.409,113886,1,1,CDH,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04007FC0
1776999059.425,113887,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,141,1,67,16,0,0,0x08007FC4
1776999060.448,114892,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,95,1,185,14,0,0,0x08007FC4
1776999061.406,115896,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,138,1,116,13,0,0,0x08007FC4
1776999062.408,116902,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,229,1,229,12,0,0,0x08007FC4
1776999063.410,117904,1,1,CDH,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04007FC0
1776999063.410,117905,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,30,2,63,13,0,0,0x08007FC4
1776999064.450,118910,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,0,2,98,14,0,0,0x08007FC4
1776999065.459,119913,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,166,1,232,15,0,0,0x08007FC4
1776999066.409,120918,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,100,1,73,17,0,0,0x08007FC4
1776999067.430,121921,1,1,CDH,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04007FC0
1776999067.431,121922,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,118,1,10,18,0,0,0x08007FC4
1776999068.439,122926,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,203,1,231,17,0,0,0x08007FC4
1776999069.459,123929,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,22,2,237,16,0,0,0x08007FC4
1776999070.486,124934,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,17,2,114,15,0,0,0x08007FC4
1776999071.438,125936,1,1,CDH,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04007FC0
1776999071.438,125937,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,193,1,252,13,0,0,0x08007FC4
1776999072.518,126942,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,112,1,13,13,0,0,0x08007FC4
1776999073.456,127946,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,103,1,248,12,0,0,0x08007FC4
1776999074.493,128950,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,176,1,196,13,0,0,0x08007FC4
1776999075.503,129952,1,1,CDH,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04007FC0
1776999075.503,129953,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,7,2,44,15,0,0,0x08007FC4
1776999076.513,130958,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,28,2,176,16,0,0,0x08007FC4
1776999077.459,131962,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,220,1,201,17,0,0,0x08007FC4
1776999078.473,132967,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,130,1,21,18,0,0,0x08007FC4
1776999079.498,133970,1,1,CDH,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04007FC0
1776999079.498,133971,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,96,1,122,17,0,0,0x08007FC4
1776999080.534,134975,2,1,CDH,255,BROADCAST,4,TELEMETRY,1,PING,150,1,45,16,0,0,0x08007FC4
