rx_wall_time,timestamp_ms,priority,src,src_name,dst,dst_name,cls,cls_name,opcode,opcode_name,p2,p3,p4,p5,p6,p7,can_id_hex
1777195736.070,79551,4,2,EPS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x1000BFC0
1777195737.089,80565,4,2,EPS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x1000BFC0
1777195737.686,81167,4,2,EPS,1,CDH,3,CMD_RESP,82,CMD_RESP_0x52,0,0,0,0,0,0,0x10008043
1777195752.145,4493,4,2,EPS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x1000BFC0
1777195753.157,5507,4,2,EPS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x1000BFC0
1777195754.172,6522,4,2,EPS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x1000BFC0
1777195755.185,7536,4,2,EPS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x1000BFC0
1777195756.207,8550,4,2,EPS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x1000BFC0
1777195757.233,9564,4,2,EPS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x1000BFC0
1777195758.257,10578,4,2,EPS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x1000BFC0
1777195759.280,11592,4,2,EPS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x1000BFC0
1777195760.258,12607,4,2,EPS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x1000BFC0
1777195761.272,13621,4,2,EPS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x1000BFC0
1777195762.285,14635,4,2,EPS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x1000BFC0
1777195763.298,15649,4,2,EPS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x1000BFC0
1777195764.312,16663,4,2,EPS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x1000BFC0
1777195765.327,17677,4,2,EPS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x1000BFC0
1777195766.346,18691,4,2,EPS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x1000BFC0
1777195767.370,19706,4,2,EPS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x1000BFC0
1777195768.385,20720,4,2,EPS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x1000BFC0
1777195769.418,21734,4,2,EPS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x1000BFC0
1777195770.398,22748,4,2,EPS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x1000BFC0
1777195771.413,23763,4,2,EPS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,0,0,0,0,0,0,0x1000BFC0
