rx_wall_time,timestamp_ms,priority,src,src_name,dst,dst_name,cls,cls_name,opcode,opcode_name,p2,p3,p4,p5,p6,p7,can_id_hex
1776999057.379,111877,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999061.406,115895,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999065.459,119912,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999069.459,123928,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999073.456,127945,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999077.459,131961,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999081.479,135978,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999085.523,139995,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999089.509,144012,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999093.536,148031,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999097.549,152047,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999101.604,156063,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999105.596,160078,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999109.597,164096,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999113.609,168113,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999117.630,172128,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999121.658,176148,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999125.659,180166,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999129.683,184181,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999133.698,188197,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999137.744,192214,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999141.739,196231,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999145.748,200248,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999149.758,204264,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999153.840,208282,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999157.832,212299,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999161.825,216316,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999165.834,220334,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999169.853,224352,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999173.902,228371,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999177.898,232389,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999181.904,236407,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999185.916,240425,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999189.970,244444,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999193.970,248463,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999197.985,252481,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999201.996,256498,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999206.039,260514,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999210.027,264531,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999214.050,268549,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999218.064,272569,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999222.113,276586,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999226.116,280604,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
1776999230.110,284620,1,5,MOTOR,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x04017FC0
