rx_wall_time,timestamp_ms,priority,src,src_name,dst,dst_name,cls,cls_name,opcode,opcode_name,p2,p3,p4,p5,p6,p7,can_id_hex
1776999056.374,110873,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999060.448,114891,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999064.449,118909,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999068.438,122925,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999072.518,126941,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999076.509,130957,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999080.534,134974,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999084.502,138992,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999088.510,143008,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999092.529,147027,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999096.584,151044,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999100.579,155060,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999104.577,159075,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999108.594,163092,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999112.609,167110,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999116.654,171125,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999120.646,175144,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999124.674,179163,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999128.679,183177,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999132.727,187194,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999136.723,191210,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999140.729,195228,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999144.747,199245,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999148.827,203261,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999152.816,207278,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999156.808,211295,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
1776999160.808,215312,1,3,COMMS,255,BROADCAST,0,HEARTBEAT,48,HEARTBEAT,1,0,0,0,0,0,0x0400FFC0
