t,lsm0_x,lsm0_y,lsm0_z,lsm1_x,lsm1_y,lsm1_z,i3g0_x,i3g0_y,i3g0_z,i3g1_x,i3g1_y,i3g1_z,fused_x,fused_y,fused_z
30.23188996315,-0.009,-0.007,-0.005,0.002,-0.003,0.007,-0.016,-0.003,-0.009,0.002,0.001,-0.008,-0.005,-0.003,-0.004
30.9887850284576,-0.004,-0.011,-0.004,0.002,-0.004,0.006,-0.011,-0.003,-0.015,0.007,-0.007,-0.005,-0.001,-0.006,-0.005
31.7556118965149,-0.005,-0.009,-0.002,0.005,-0.001,0.008,-0.008,-0.001,-0.014,0.009,-0.001,-0.005,0,-0.003,-0.003
32.5511827468872,-0.009,-0.009,-0.003,0.006,0.001,0.007,-0.011,-0.004,-0.016,0.004,0,-0.009,-0.003,-0.003,-0.005
33.3227078914642,-0.006,-0.008,-0.004,0.003,-0.009,0.004,-0.006,-0.003,-0.017,0.007,-0.004,-0.01,-0,-0.006,-0.007
34.0942008495331,-0.008,-0.01,-0.003,0.005,-0.008,0.003,-0.009,0.002,-0.016,0.007,-0.004,-0.008,-0.001,-0.005,-0.006
34.8837189674377,-0.007,-0.006,-0.002,-0,-0.005,0.006,-0.009,0.001,-0.012,0.008,-0.001,-0.006,-0.002,-0.003,-0.003
35.6761078834534,-0.001,-0.01,-0.007,0.002,-0.007,0.003,-0.008,-0.002,-0.01,0.002,0.001,-0.007,-0.001,-0.004,-0.005
36.432450056076,-0.005,-0.006,-0.004,0.007,-0.001,0.005,-0.009,-0.002,-0.015,0.004,0.003,-0.008,-0.001,-0.002,-0.006
37.2212719917297,-0.009,-0.007,-0.003,0.006,-0.002,0.008,-0.008,0.002,-0.02,0.001,0.001,-0.011,-0.002,-0.001,-0.006
38.0144100189209,-0.004,-0.004,-0.002,0.003,-0.003,0.007,-0.009,0.003,-0.021,0.006,-0.005,-0.006,-0.001,-0.002,-0.006
38.7792348861694,-0.007,-0.008,-0.002,0.007,-0.004,0.006,-0.012,-0.003,-0.015,0.003,-0.001,-0.008,-0.002,-0.004,-0.005
39.5485799312592,-0.007,-0.006,-0.006,0.003,-0.006,0.006,-0.006,-0.003,-0.016,0.008,-0.002,-0.005,-0,-0.004,-0.005
40.349221944809,-0,-0.006,-0.005,0.005,-0.002,0.003,-0.009,-0.004,-0.01,0.004,-0.004,-0.006,0,-0.004,-0.005
41.1327257156372,-0.007,-0.004,-0.003,0.003,-0.005,0.006,-0.005,-0.002,-0.015,0.003,0.001,-0.001,-0.001,-0.003,-0.003
41.8991661071777,-0.004,-0.011,-0.004,0.004,-0.007,0.006,-0.01,0.002,-0.013,-0,0.002,-0.008,-0.003,-0.004,-0.005
42.6995198726654,-0.008,-0.009,-0.003,0.005,0,0.005,-0.006,-0.003,-0.017,0.003,-0.003,-0.005,-0.002,-0.003,-0.005
43.4827008247375,-0.008,-0.009,-0.003,0.005,-0.007,0.003,-0.008,-0.005,-0.015,0.002,-0,-0.008,-0.002,-0.005,-0.006
44.2500970363617,-0.005,-0.007,-0.004,0.004,0.002,0.006,-0.006,0,-0.015,0.003,-0.003,-0.002,-0.001,-0.002,-0.004
45.0153429508209,-0.006,-0.006,-0.004,0.004,-0.005,0.006,-0.009,-0.001,-0.015,0.004,0,-0.008,-0.002,-0.003,-0.005
45.8074986934662,-0.006,-0.008,-0.002,0.003,-0.002,0.004,-0.009,0.001,-0.021,0.004,-0.002,-0.006,-0.002,-0.003,-0.006
46.5675706863403,-0.011,-0.008,-0.004,0.002,-0.006,0.004,-0.014,-0.003,-0.013,0.008,-0.001,-0.002,-0.004,-0.005,-0.004
47.3450520038605,-0.007,-0.008,-0.006,0.004,0.001,0.005,-0.012,0,-0.015,0.006,0.001,-0.007,-0.002,-0.001,-0.006
48.140606880188,-0.006,-0.006,-0.004,0.004,-0.007,0.004,-0.009,0,-0.016,0.002,-0.003,-0.006,-0.003,-0.004,-0.005
48.9310319423676,-0.007,-0.01,-0.003,0.009,-0.003,0.005,-0.011,0.001,-0.017,0.007,0.001,-0.002,-0,-0.003,-0.005
49.7077677249908,-0.008,-0.007,-0.002,0.005,-0.006,0.006,-0.007,0.002,-0.014,0.005,-0.003,0,-0.001,-0.004,-0.003
50.5008478164673,-0.006,-0.008,-0.003,0.005,-0.005,0.002,-0.005,-0.002,-0.01,0.002,-0.005,-0.01,-0.001,-0.005,-0.005
51.2682418823242,-0.011,-0.01,-0.003,0.008,-0.005,0.004,-0.008,-0.005,-0.01,0.005,-0.003,-0.01,-0.001,-0.006,-0.005
52.0437247753143,-0.008,-0.006,-0.004,0.007,0.001,0.003,-0.006,-0.001,-0.014,0.006,0.001,-0.009,-0,-0.001,-0.006
52.8239169120789,-0.006,-0.006,-0.005,0.006,-0.002,0.006,-0.009,-0.002,-0.017,0.004,0.001,-0.003,-0.001,-0.002,-0.005
53.6170539855957,-0.005,-0.011,-0.004,0.008,-0.008,0.006,-0.011,0.003,-0.015,0,-0.001,-0.005,-0.002,-0.004,-0.005
54.3837299346924,-0.007,-0.01,-0.003,0.005,-0.003,0.003,-0.003,-0.001,-0.013,0.003,-0.003,-0.002,-0,-0.004,-0.004
55.1411979198456,-0.006,-0.01,-0.005,0.008,-0.006,0.002,-0.01,-0.001,-0.015,0,0,-0.011,-0.002,-0.004,-0.007
55.9593169689178,-0.007,-0.01,-0.003,0.007,-0.005,0.004,-0.006,-0.002,-0.019,0.005,-0.004,-0.003,-0,-0.006,-0.005
56.735310792923,-0.005,-0.005,-0.004,0.008,-0.006,0.008,-0.009,-0.003,-0.017,0.008,-0.001,-0.011,0,-0.004,-0.006
57.5012857913971,-0.009,-0.007,-0.001,0.005,-0.003,0.006,-0.005,-0.003,-0.013,0.009,-0.004,-0.005,0,-0.004,-0.003
